label,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
c,0.2864552140235901,0.4935697913169861,-0.7098085284233093,0.9998010993003845,0.18770569562911987,0.4858483374118805,-0.20191219449043274,0.9997527003288269,0.28803449869155884,0.8797624111175537,-0.8457669019699097,0.9904627203941345,0.19326722621917725,0.7826851606369019,-0.29539915919303894,0.21015708148479462,0.1320326328277588,0.8881019353866577,-0.9223735332489014,0.9986888766288757,0.1215992271900177,0.876081109046936,-0.6613613963127136,0.8189027309417725,0.5046300292015076,0.4524747431278229,-0.1720360815525055,0.9994137287139893,0.46403932571411133,0.4511040151119232,0.1718195229768753,0.9991176724433899,0.6953110098838806,0.5195539593696594,0.027507077902555466,0.9595308303833008,0.6177074313163757,0.5120669603347778,0.5317708849906921,0.03980223834514618,0.8901239633560181,0.5318562984466553,0.17703309655189514,0.9956567287445068,0.7488797903060913,0.4914264678955078,0.9957772493362427,0.322390079498291,0.9235035181045532,0.48246678709983826,0.179106667637825,0.9743748307228088,0.773594319820404,0.46152958273887634,1.0381650924682617,0.4484610855579376,0.9187041521072388,0.7008844614028931,-0.031052839010953903,0.9954206347465515,0.7516820430755615,0.6333129405975342,0.9638199806213379,0.6067097187042236
c,0.2000594437122345,0.6226292848587036,-0.40174686908721924,0.999841570854187,0.20952586829662323,0.6162604093551636,0.2884453535079956,0.9994890689849854,0.23334330320358276,0.7782281637191772,-0.5109530091285706,0.9776626825332642,0.23370178043842316,0.7717500925064087,0.2899174988269806,0.01538703590631485,0.2289663702249527,0.9296854138374329,-0.4993118345737457,0.9675905108451843,0.22950968146324158,0.9147285223007202,0.0484171137213707,0.11062664538621902,0.47572264075279236,0.6898764371871948,-0.210083469748497,0.999204695224762,0.4735765755176544,0.6906885504722595,0.20995691418647766,0.9989641904830933,0.6869620084762573,0.7745060324668884,-0.16678178310394287,0.8520548939704895,0.6777373552322388,0.7795476913452148,0.2636737525463104,0.025090184062719345,0.9107499122619629,0.845095694065094,-0.10885711014270782,0.9656525254249573,0.8813588619232178,0.8411962985992432,0.3720954954624176,0.2342527061700821,0.9547731876373291,0.8360602855682373,-0.11604884266853333,0.9666985869407654,0.933051586151123,0.8336297273635864,0.375491738319397,0.5450721979141235,0.897018551826477,0.9182093739509583,-0.3283608853816986,0.9691573977470398,0.865665853023529,0.9137824177742004,0.21735350787639618,0.5337664484977722
c,0.33098161220550537,0.44170743227005005,-0.4248366355895996,0.9997468590736389,0.21050316095352173,0.42311275005340576,-0.13291871547698975,0.999953031539917,0.36157843470573425,0.8357774019241333,-0.45338428020477295,0.988141655921936,0.2126639187335968,0.7306575775146484,-0.20208393037319183,0.34282544255256653,0.1653631627559662,0.8576129674911499,-0.39084163308143616,0.9971919655799866,0.12981605529785156,0.8225104212760925,-0.4633728563785553,0.9552321434020996,0.548081636428833,0.33853679895401,-0.10281459987163544,0.9999352693557739,0.4904120862483978,0.38701555132865906,0.1025303527712822,0.9999445676803589,0.7446223497390747,0.5100270509719849,0.04351881518959999,0.882114589214325,0.6729954481124878,0.5035182237625122,0.22242234647274017,0.17406271398067474,0.9038426876068115,0.5192925930023193,0.19657111167907715,0.9796477556228638,0.7954418659210205,0.518869161605835,0.4463452100753784,0.38902562856674194,0.9404324293136597,0.4930351674556732,0.20533624291419983,0.9540248513221741,0.8321859836578369,0.4940507411956787,0.4685460031032562,0.4168184995651245,0.9086101651191711,0.6856328248977661,0.10454414039850235,0.9841709733009338,0.8167725801467896,0.6766722202301025,0.4192967712879181,0.6691031455993652
c,0.3089938163757324,0.5070388317108154,-0.16047056019306183,0.9999021291732788,0.3268762528896332,0.4808904528617859,0.13534386456012726,0.9997760653495789,0.3119008541107178,0.7160892486572266,-0.17546258866786957,0.9704707860946655,0.3314874768257141,0.6761058568954468,0.14883080124855042,0.08749869465827942,0.30525413155555725,0.8982335925102234,-0.1466185301542282,0.9839823842048645,0.3219752013683319,0.8450251817703247,0.0748336985707283,0.5054571032524109,0.5086212158203125,0.5572294592857361,-0.08792288601398468,0.9996930360794067,0.5087467432022095,0.5342527627944946,0.08784694969654083,0.9996102452278137,0.6648622155189514,0.6776531338691711,-0.05690160393714905,0.919927179813385,0.6647656559944153,0.6592168807983398,0.06215125322341919,0.03610096126794815,0.813245415687561,0.7974115014076233,-0.04569336771965027,0.9661820530891418,0.8076889514923096,0.7805588245391846,0.0891507938504219,0.1593819111585617,0.8524134159088135,0.802477240562439,-0.0503096766769886,0.9831211566925049,0.8450158834457397,0.7845587730407715,0.08880728483200073,0.3594402074813843,0.7947900295257568,0.9052489995956421,-0.12585775554180145,0.977616548538208,0.7911049127578735,0.8884570598602295,0.022114228457212448,0.4783528447151184
c,0.2276315987110138,0.44380033016204834,-0.20697420835494995,0.9999257326126099,0.23648056387901306,0.35269299149513245,0.12708820402622223,0.9998742341995239,0.2504466772079468,0.8703458309173584,-0.1891956627368927,0.9568107724189758,0.2521727979183197,0.7001823782920837,0.1782926619052887,0.14960968494415283,0.12998750805854797,0.8191438317298889,-0.07208028435707092,0.9762720465660095,0.13723799586296082,0.7509704828262329,0.14342404901981354,0.6541604399681091,0.5011646151542664,0.37110885977745056,-0.1048421636223793,0.9998559951782227,0.5001307129859924,0.3474949896335602,0.10474906861782074,0.9998635053634644,0.7100924253463745,0.5089926719665527,-0.03454744815826416,0.837103545665741,0.7038895487785339,0.5090368986129761,0.09320417791604996,0.039900653064250946,0.9102668762207031,0.5902223587036133,-0.0052614943124353886,0.9143862724304199,0.8903124332427979,0.5694299936294556,0.14479723572731018,0.10914240032434464,0.957176685333252,0.5492472052574158,-0.008133040741086006,0.9368225336074829,0.9366744756698608,0.5411875247955322,0.1474084109067917,0.23949512839317322,0.9154425859451294,0.8525065183639526,-0.07082393765449524,0.9347622394561768,0.8998889923095703,0.819843590259552,0.10933201014995575,0.28322041034698486
c,0.20546945929527283,0.5010381937026978,-0.2161576896905899,0.9999297857284546,0.23409505188465118,0.39998897910118103,0.2781115472316742,0.9998111128807068,0.21975433826446533,0.8219081163406372,-0.20412306487560272,0.9818772077560425,0.22867608070373535,0.6890369653701782,0.29336223006248474,0.0791151151061058,0.11042192578315735,0.7590699791908264,-0.03253040462732315,0.9833225011825562,0.11922687292098999,0.737523078918457,0.17410258948802948,0.4902297854423523,0.48003271222114563,0.5209962725639343,-0.15350249409675598,0.9996416568756104,0.4863600730895996,0.4442388713359833,0.15339158475399017,0.9996299743652344,0.6800514459609985,0.6056370735168457,-0.09392214566469193,0.9248608350753784,0.6780653595924377,0.5496695041656494,0.1659669131040573,0.10682500898838043,0.8863093852996826,0.6283515691757202,-0.06668509542942047,0.9689016342163086,0.8658167123794556,0.5994494557380676,0.2393093705177307,0.34685948491096497,0.9319157600402832,0.6167103052139282,-0.07221555709838867,0.95771723985672,0.9151586294174194,0.5959584712982178,0.2426016628742218,0.5785855650901794,0.8598266839981079,0.7898397445678711,-0.18988019227981567,0.9674913883209229,0.8487914800643921,0.7462989091873169,0.1705569326877594,0.5614318251609802
l,0.20730379223823547,0.37752461433410645,-0.20755884051322937,0.9997814297676086,0.22456997632980347,0.31451836228370667,0.17572712898254395,0.9994645714759827,0.24794349074363708,0.8363285064697266,-0.23581799864768982,0.9742064476013184,0.2588769197463989,0.6903247833251953,0.2635200321674347,0.09409989416599274,0.12419676780700684,0.7973122596740723,-0.14922578632831573,0.9821650385856628,0.13872188329696655,0.7313619256019592,0.28183862566947937,0.39868247509002686,0.4737361669540405,0.4111488163471222,-0.12065810710191727,0.9982497096061707,0.47325536608695984,0.3852449953556061,0.12062056362628937,0.9981295466423035,0.6920450925827026,0.5065285563468933,-0.05758317559957504,0.7519652843475342,0.6821798086166382,0.47527727484703064,0.10653170198202133,0.04185943678021431,0.9103641510009766,0.5548663139343262,-0.049221672117710114,0.9072080254554749,0.8641927242279053,0.5171225070953369,0.1570565402507782,0.10992374271154404,0.952426016330719,0.539589524269104,-0.055746860802173615,0.9342880249023438,0.9132288694381714,0.4931137263774872,0.1590166687965393,0.3061509132385254,0.8896784782409668,0.8223720788955688,-0.15867330133914948,0.9175949692726135,0.855868399143219,0.764802098274231,0.10313138365745544,0.27685603499412537
l,0.7724478244781494,0.23786461353302002,0.20057563483715057,0.9999829530715942,0.7879500389099121,0.3551725149154663,-0.18645691871643066,0.9999651908874512,0.7501789331436157,0.6895186305046082,0.2963818907737732,0.7551882863044739,0.770930826663971,0.8712359666824341,-0.2521039545536041,0.9997825026512146,0.8666520714759827,0.6820108890533447,0.3160233199596405,0.7887554168701172,0.9081829786300659,0.8172868490219116,-0.23041047155857086,0.9994195699691772,0.50355064868927,0.40726637840270996,0.12242338061332703,0.9997984766960144,0.5069281458854675,0.5091597437858582,-0.12264098227024078,0.9999053478240967,0.3180108964443207,0.6028587818145752,0.16958190500736237,0.6039957404136658,0.30304285883903503,0.7361247539520264,-0.10539025813341141,0.9969074130058289,0.12977609038352966,0.5560745000839233,0.29789987206459045,0.8565025329589844,0.09440627694129944,0.648018479347229,-0.06266007572412491,0.9983699917793274,0.09373888373374939,0.49398383498191833,0.3068165183067322,0.9592738151550293,0.0741811990737915,0.5793642401695251,-0.05727791786193848,0.997922956943512,0.12614303827285767,0.7716108560562134,0.2543959319591522,0.9652878046035767,0.09707212448120117,0.8623507618904114,-0.12610027194023132,0.9983147382736206
l,0.7751555442810059,0.44866248965263367,0.21464648842811584,0.9998794794082642,0.8071269989013672,0.5140011310577393,-0.1257113814353943,0.9999696016311646,0.7682676315307617,0.80125892162323,0.31662312150001526,0.5172598958015442,0.8133593797683716,0.9232518672943115,-0.1541002094745636,0.9993946552276611,0.8915375471115112,0.8233934044837952,0.3188868761062622,0.6701160669326782,0.9205317497253418,0.9164084196090698,-0.10223428905010223,0.9992687106132507,0.4934963285923004,0.4543261229991913,0.11342471092939377,0.999573290348053,0.49415305256843567,0.4855276942253113,-0.1137174591422081,0.9998216032981873,0.3281877934932709,0.7917441129684448,0.18343405425548553,0.09434650838375092,0.3224540948867798,0.8420858383178711,-0.06944660097360611,0.8576384782791138,0.1264382004737854,0.692610502243042,0.2580898106098175,0.18914197385311127,0.10279905796051025,0.7060979604721069,-0.035438962280750275,0.9153658151626587,0.07960382103919983,0.6450427770614624,0.2604363262653351,0.6281038522720337,0.06406635046005249,0.6537759900093079,-0.030357355251908302,0.9504420161247253,0.12841740250587463,0.8964964747428894,0.23013968765735626,0.5552878379821777,0.10946065187454224,0.9259222149848938,-0.06684007495641708,0.9382042288780212
l,0.8141059875488281,0.11944404244422913,0.20792871713638306,0.9999805688858032,0.8138660192489624,0.16039198637008667,-0.2911957800388336,0.9999809265136719,0.7705676555633545,0.46576550602912903,0.2616662085056305,0.17661653459072113,0.7843204140663147,0.5219312906265259,-0.3754752278327942,0.9981094598770142,0.7996718883514404,0.7851144075393677,0.1758006513118744,0.5167414546012878,0.8025786876678467,0.9164206385612488,-0.4041273593902588,0.9992451667785645,0.5547727942466736,0.46616122126579285,0.15926486253738403,0.9998637437820435,0.5554504990577698,0.5635380744934082,-0.15968835353851318,0.9999561309814453,0.320331335067749,0.5199510455131531,0.21555794775485992,0.128204807639122,0.3094910979270935,0.5704762935638428,-0.12858210504055023,0.9603261351585388,0.10689184069633484,0.46978527307510376,0.3292057514190674,0.6519116759300232,0.07134085893630981,0.5435974597930908,-0.08611658960580826,0.9946191310882568,0.06442326307296753,0.4198954105377197,0.3365738093852997,0.9250327944755554,0.03085029125213623,0.48865455389022827,-0.0843472108244896,0.9925792813301086,0.09268063306808472,0.6618601083755493,0.22860021889209747,0.9035757184028625,0.05641251802444458,0.8041021823883057,-0.23246702551841736,0.993057131767273
l,0.1413058638572693,0.27340567111968994,-0.2710969150066376,0.9999781847000122,0.20458534359931946,0.2399616539478302,0.2761261463165283,0.9998637437820435,0.21154358983039856,0.4932563900947571,-0.48017382621765137,0.9897541403770447,0.31229305267333984,0.3772452473640442,0.4383213520050049,0.03959682211279869,0.17808100581169128,0.7904294729232788,-0.6221402883529663,0.9958230257034302,0.269199013710022,0.6482118368148804,0.4752722680568695,0.4435386657714844,0.477916419506073,0.29151761531829834,-0.17139163613319397,0.9999219179153442,0.48478373885154724,0.2500578463077545,0.17129026353359222,0.9998735189437866,0.7219106554985046,0.449291467666626,-0.12510235607624054,0.8645028471946716,0.7214227914810181,0.3949827253818512,0.16865840554237366,0.043138839304447174,0.9633738994598389,0.6230831146240234,-0.10127001255750656,0.9656548500061035,0.9379026889801025,0.5104114413261414,0.22402116656303406,0.18017420172691345,1.0151044130325317,0.6094186305999756,-0.1059752032160759,0.9848924875259399,0.985216498374939,0.4749656319618225,0.22620616853237152,0.4743775427341461,0.9565831422805786,0.862840473651886,-0.222333163022995,0.9691151976585388,0.9510625600814819,0.7362799644470215,0.14789767563343048,0.44494181871414185
l,0.20977625250816345,0.5122413635253906,-0.1889660656452179,0.9997913241386414,0.24368879199028015,0.41597145795822144,0.17450641095638275,0.9997710585594177,0.2074050009250641,0.9686028957366943,-0.14914630353450775,0.9218332767486572,0.23663407564163208,0.7961670160293579,0.20222362875938416,0.04099259525537491,0.10215631127357483,0.8683124780654907,0.010150429792702198,0.9170236587524414,0.12149769067764282,0.8071381449699402,0.12494390457868576,0.4352506399154663,0.5070110559463501,0.6472858786582947,-0.10928117483854294,0.9995802044868469,0.5096689462661743,0.5516373515129089,0.1091628149151802,0.9996370077133179,0.729035496711731,0.717698872089386,-0.034882236272096634,0.7649120092391968,0.7227986454963684,0.642905056476593,0.09644189476966858,0.028799626976251602,0.9452149868011475,0.665993332862854,-0.014853371307253838,0.8894830346107483,0.9185302257537842,0.6153677701950073,0.1535687893629074,0.09274134784936905,0.9775394201278687,0.6288377642631531,-0.01938197761774063,0.9230712056159973,0.9548388719558716,0.5796747207641602,0.15743060410022736,0.2714073657989502,0.9370934963226318,0.8656269311904907,-0.10128331184387207,0.916420578956604,0.9120529890060425,0.8110055923461914,0.11329605430364609,0.26522138714790344
